pago_id,pedido_id,fecha_pago,importe,metodo_pago
481,506,"2023-10-21 23:31:00",119.97,tarjeta_regalo
482,507,"2023-06-20 16:27:00",317.95,tarjeta_credito
483,508,"2023-04-27 02:40:00",433.93,tarjeta_regalo
484,509,"2023-09-21 15:35:00",428.94,transferencia
485,512,"2023-05-28 12:37:00",85.97,transferencia
486,513,"2022-11-03 02:31:00",269.97,paypal
487,514,"2023-05-04 04:31:00",222.91,paypal
488,515,"2023-06-02 21:44:00",114.95,paypal
489,516,"2023-06-18 09:27:00",410.91,transferencia
490,517,"2023-09-20 23:04:00",329.96,paypal
491,518,"2023-09-11 13:18:00",225.96,tarjeta_credito
492,519,"2022-09-06 22:15:00",102.97,tarjeta_regalo
493,520,"2023-11-28 04:05:00",919.94,paypal
494,521,"2023-11-15 14:05:00",268.93,paypal
495,522,"2022-06-24 21:15:00",412.95,transferencia
496,523,"2023-03-21 19:10:00",188.94,tarjeta_regalo
497,524,"2023-09-08 21:39:00",9.99,tarjeta_regalo
498,525,"2022-07-25 04:03:00",423.90,paypal
499,526,"2023-08-24 16:45:00",266.94,paypal
500,527,"2021-05-23 16:52:00",1091.90,tarjeta_credito
501,528,"2021-11-30 09:27:00",879.92,paypal
502,529,"2023-01-24 14:03:00",53.96,paypal
503,530,"2023-09-20 07:38:00",268.92,paypal
504,531,"2022-06-07 12:45:00",257.91,tarjeta_regalo
505,532,"2022-10-19 22:05:00",29.97,transferencia
506,533,"2022-12-30 15:25:00",60.97,tarjeta_regalo
507,534,"2023-06-05 04:38:00",789.93,transferencia
508,535,"2022-12-08 05:45:00",72.95,transferencia
509,536,"2023-08-20 05:45:00",304.97,transferencia
510,537,"2023-06-27 07:29:00",209.93,tarjeta_regalo
511,538,"2021-09-23 12:22:00",234.94,tarjeta_credito
512,539,"2023-07-26 09:25:00",248.94,paypal
513,540,"2022-06-05 04:38:00",139.97,tarjeta_regalo
514,541,"2023-09-13 07:40:00",652.95,tarjeta_regalo
515,542,"2022-09-03 13:43:00",517.95,paypal
516,543,"2021-03-23 11:05:00",274.95,tarjeta_regalo
517,544,"2023-08-09 22:01:00",25.98,tarjeta_regalo
518,545,"2023-10-18 19:59:00",130.95,tarjeta_regalo
519,546,"2023-07-13 14:25:00",159.99,tarjeta_regalo
520,547,"2022-06-15 23:31:00",59.97,paypal
521,548,"2022-12-10 20:06:00",1144.90,tarjeta_credito
522,550,"2022-07-30 14:49:00",299.92,tarjeta_regalo
523,551,"2022-03-28 22:02:00",371.93,paypal
524,552,"2023-09-06 00:02:00",18.99,transferencia
525,553,"2022-08-30 17:44:00",625.92,tarjeta_regalo
526,554,"2022-11-07 05:39:00",243.92,tarjeta_credito
527,555,"2023-07-11 05:34:00",119.97,tarjeta_credito
528,556,"2022-06-14 19:10:00",22.99,paypal
529,557,"2022-11-16 07:27:00",398.95,transferencia
530,558,"2022-02-16 07:01:00",171.95,tarjeta_credito
531,559,"2023-05-07 18:25:00",65.98,transferencia
532,560,"2021-07-23 07:53:00",296.92,transferencia
533,561,"2023-02-01 20:20:00",659.91,tarjeta_credito
534,562,"2023-11-30 01:21:00",191.94,paypal
535,563,"2023-06-10 21:19:00",99.98,transferencia
536,564,"2023-03-24 03:12:00",113.96,tarjeta_regalo
537,565,"2023-01-24 01:52:00",419.96,tarjeta_credito
538,566,"2023-08-24 22:52:00",254.96,tarjeta_regalo
539,567,"2023-11-27 18:56:00",85.97,transferencia
540,568,"2023-02-25 06:20:00",320.92,transferencia
541,569,"2022-07-11 01:17:00",64.98,paypal
542,570,"2023-07-29 03:29:00",519.96,tarjeta_regalo
543,571,"2023-03-27 04:32:00",374.94,tarjeta_credito
544,573,"2023-10-29 00:10:00",67.96,tarjeta_credito
545,574,"2021-02-26 07:34:00",209.96,transferencia
546,575,"2023-12-15 05:57:00",258.93,tarjeta_credito
547,576,"2023-09-28 05:58:00",16.99,tarjeta_credito
548,577,"2023-06-28 03:07:00",397.95,paypal
549,578,"2023-11-09 16:06:00",89.98,tarjeta_credito
550,579,"2023-03-21 04:37:00",213.92,tarjeta_regalo
551,580,"2023-04-02 09:14:00",109.98,tarjeta_regalo
552,581,"2023-07-14 02:24:00",69.98,tarjeta_regalo
553,582,"2023-05-06 17:13:00",378.93,paypal
554,583,"2023-08-07 01:19:00",269.98,transferencia
555,584,"2023-08-06 21:58:00",660.90,tarjeta_credito
556,585,"2022-07-30 17:13:00",53.97,transferencia
557,586,"2023-12-08 03:30:00",156.92,transferencia
558,587,"2021-11-20 00:50:00",87.97,transferencia
559,589,"2023-07-13 03:13:00",324.91,tarjeta_credito
560,590,"2022-09-06 12:13:00",849.93,tarjeta_credito
561,591,"2023-06-02 23:20:00",69.98,tarjeta_regalo
562,592,"2023-05-19 17:10:00",53.97,tarjeta_credito
563,593,"2023-10-12 13:17:00",200.94,tarjeta_regalo
564,594,"2022-03-25 15:04:00",237.89,tarjeta_regalo
565,595,"2023-03-20 23:30:00",689.91,transferencia
566,596,"2022-12-29 21:10:00",83.97,paypal
567,597,"2022-09-16 02:32:00",64.99,tarjeta_regalo
568,598,"2023-10-07 16:16:00",107.94,transferencia
569,599,"2022-01-20 20:23:00",249.95,tarjeta_regalo
570,601,"2022-08-18 16:33:00",31.98,tarjeta_credito
571,602,"2023-09-14 12:31:00",22.99,tarjeta_credito
572,603,"2023-10-28 07:37:00",201.93,transferencia
573,604,"2023-03-05 23:01:00",29.98,tarjeta_regalo
574,605,"2022-12-09 13:27:00",108.95,transferencia
575,607,"2022-09-08 02:28:00",138.92,tarjeta_regalo
576,608,"2023-11-02 00:23:00",68.97,tarjeta_credito
577,609,"2022-02-10 14:38:00",313.93,paypal
578,610,"2021-08-22 10:50:00",363.93,tarjeta_regalo
579,611,"2023-05-04 12:21:00",91.98,tarjeta_credito
580,612,"2023-05-10 22:07:00",499.94,paypal
581,613,"2023-06-03 11:01:00",1077.92,transferencia
582,614,"2022-03-27 17:27:00",879.91,tarjeta_credito
583,615,"2022-10-19 23:47:00",218.95,transferencia
584,616,"2023-07-11 17:06:00",342.94,tarjeta_credito
585,617,"2022-08-01 19:29:00",144.96,tarjeta_regalo
586,618,"2022-07-25 00:40:00",614.94,paypal
587,619,"2022-04-03 16:18:00",45.98,transferencia
588,620,"2023-08-05 21:49:00",62.97,tarjeta_credito
589,621,"2023-06-04 08:42:00",221.93,tarjeta_credito
590,622,"2022-07-29 03:33:00",229.96,tarjeta_credito
591,623,"2023-09-29 04:20:00",389.96,tarjeta_credito
592,624,"2023-09-17 20:26:00",109.96,tarjeta_credito
593,625,"2023-07-29 21:09:00",454.96,paypal
594,626,"2023-03-01 20:49:00",422.92,transferencia
595,627,"2022-02-11 06:16:00",25.98,tarjeta_regalo
596,628,"2023-05-01 11:13:00",45.98,transferencia
597,629,"2023-10-20 05:24:00",531.93,tarjeta_regalo
598,631,"2023-06-17 08:24:00",393.93,paypal
599,632,"2023-10-06 16:30:00",149.97,transferencia
600,633,"2023-08-04 02:05:00",359.98,paypal
601,634,"2023-12-19 18:27:00",655.92,tarjeta_credito
602,635,"2023-11-17 18:59:00",79.99,tarjeta_regalo
603,636,"2023-06-29 13:51:00",156.94,tarjeta_credito
604,637,"2021-11-26 17:27:00",1140.92,tarjeta_regalo
605,638,"2023-12-19 05:55:00",240.95,paypal
606,639,"2023-03-13 17:11:00",447.93,transferencia
607,640,"2023-02-28 09:58:00",309.93,paypal
608,641,"2023-09-03 21:21:00",313.93,transferencia
609,642,"2023-09-18 22:32:00",293.93,tarjeta_credito
610,644,"2022-11-16 19:49:00",528.91,tarjeta_regalo
611,645,"2021-09-15 01:25:00",589.95,tarjeta_credito
612,646,"2023-10-09 01:32:00",157.94,transferencia
613,647,"2022-04-23 21:24:00",195.96,tarjeta_regalo
614,648,"2023-11-21 03:52:00",387.93,paypal
615,649,"2023-01-19 10:13:00",62.97,transferencia
616,650,"2022-04-24 20:25:00",140.95,transferencia
617,651,"2023-11-10 16:07:00",143.96,transferencia
618,652,"2023-09-04 21:02:00",369.94,tarjeta_regalo
619,653,"2021-12-14 22:32:00",348.93,tarjeta_regalo
620,654,"2023-01-10 12:42:00",169.95,tarjeta_regalo
621,655,"2022-02-23 08:42:00",419.97,transferencia
622,656,"2023-10-01 03:41:00",119.97,tarjeta_regalo
623,658,"2022-04-06 23:45:00",169.96,paypal
624,659,"2023-10-30 07:08:00",125.94,tarjeta_credito
625,661,"2022-02-13 10:37:00",473.96,tarjeta_regalo
626,662,"2022-05-14 19:52:00",179.93,tarjeta_credito
627,663,"2023-09-15 23:04:00",49.99,tarjeta_regalo
628,664,"2023-09-01 11:27:00",240.93,tarjeta_credito
629,665,"2023-03-02 16:30:00",1002.92,paypal
630,666,"2022-07-04 22:16:00",459.92,tarjeta_regalo
631,667,"2022-07-01 15:35:00",199.98,paypal
632,668,"2022-02-19 02:51:00",297.90,tarjeta_credito
633,669,"2022-09-11 05:19:00",12.99,transferencia
634,670,"2023-02-10 07:53:00",433.95,tarjeta_regalo
635,671,"2022-05-11 12:14:00",454.94,tarjeta_credito
636,672,"2022-06-13 10:54:00",204.97,tarjeta_regalo
637,673,"2023-04-26 06:13:00",653.96,tarjeta_credito
638,674,"2022-12-12 02:51:00",288.93,transferencia
639,675,"2022-04-30 08:42:00",242.91,tarjeta_credito
640,676,"2023-08-01 19:51:00",148.95,tarjeta_regalo
641,677,"2023-06-17 05:41:00",96.94,tarjeta_regalo
642,678,"2023-03-12 07:06:00",269.97,tarjeta_credito
643,679,"2022-03-18 04:15:00",69.98,paypal
644,680,"2022-08-27 13:11:00",255.94,tarjeta_credito
645,681,"2022-07-21 23:31:00",16.99,tarjeta_credito
646,682,"2023-05-01 22:27:00",144.95,transferencia
647,683,"2021-08-06 13:26:00",158.96,tarjeta_regalo
648,684,"2022-10-20 05:47:00",289.90,paypal
649,685,"2022-08-13 18:30:00",719.94,tarjeta_regalo
650,686,"2023-07-16 16:15:00",179.99,tarjeta_credito
651,687,"2023-07-17 08:47:00",74.97,tarjeta_regalo
652,688,"2021-07-31 14:43:00",419.95,transferencia
653,690,"2023-04-16 04:26:00",12.99,tarjeta_credito
654,691,"2023-07-05 04:12:00",24.99,paypal
655,692,"2022-10-21 14:18:00",377.92,transferencia
656,693,"2023-05-21 22:32:00",339.95,tarjeta_credito
657,694,"2023-02-12 07:30:00",192.92,transferencia
658,695,"2022-04-24 02:15:00",1079.95,tarjeta_credito
659,696,"2023-06-01 08:35:00",316.91,tarjeta_credito
660,697,"2023-11-23 08:09:00",539.96,transferencia
661,698,"2022-11-18 03:26:00",273.92,transferencia
662,699,"2023-03-07 17:31:00",129.99,transferencia
663,700,"2023-12-05 03:53:00",223.95,tarjeta_credito
664,702,"2023-03-05 11:33:00",155.95,tarjeta_regalo
665,703,"2023-10-20 22:56:00",304.89,tarjeta_credito
666,704,"2023-12-18 00:45:00",29.98,tarjeta_credito
667,705,"2023-12-29 15:48:00",122.95,tarjeta_regalo
668,706,"2022-09-30 18:52:00",431.93,paypal
669,707,"2023-01-11 10:57:00",728.92,tarjeta_credito
670,708,"2023-06-06 16:59:00",216.92,tarjeta_credito
671,709,"2023-10-14 20:48:00",640.89,tarjeta_credito
672,710,"2022-03-15 12:20:00",299.98,transferencia
673,711,"2023-03-16 00:35:00",88.96,transferencia
674,712,"2023-08-12 01:42:00",55.97,tarjeta_credito
675,713,"2023-10-31 01:15:00",272.92,tarjeta_regalo
676,715,"2023-06-02 14:10:00",553.92,transferencia
677,716,"2022-12-31 05:56:00",497.93,paypal
678,717,"2022-11-06 16:46:00",803.94,paypal
679,718,"2023-12-12 09:43:00",45.98,tarjeta_credito
680,719,"2022-02-07 06:03:00",199.98,transferencia
681,720,"2022-05-27 12:32:00",59.98,transferencia
682,721,"2023-08-11 23:48:00",139.99,transferencia
683,722,"2021-11-01 11:38:00",339.94,tarjeta_credito
684,723,"2023-04-30 02:01:00",166.94,transferencia
685,724,"2023-12-06 12:30:00",76.98,paypal
686,725,"2023-09-01 19:32:00",65.97,tarjeta_credito
687,726,"2023-10-24 17:10:00",202.92,tarjeta_credito
688,727,"2022-11-01 15:57:00",37.98,paypal
689,728,"2023-07-08 00:20:00",419.93,paypal
690,729,"2023-10-31 19:37:00",50.97,transferencia
691,730,"2021-12-10 19:24:00",69.98,transferencia
692,731,"2023-10-09 12:27:00",107.97,tarjeta_credito
693,732,"2023-01-02 20:37:00",338.90,tarjeta_credito
694,733,"2023-06-10 23:01:00",42.98,transferencia
695,734,"2022-09-05 15:52:00",417.93,tarjeta_regalo
696,735,"2022-07-09 05:37:00",589.95,tarjeta_credito
697,736,"2023-10-09 17:00:00",325.89,tarjeta_credito
698,737,"2023-01-24 02:05:00",13.99,tarjeta_credito
699,738,"2023-10-02 18:49:00",239.97,transferencia
700,739,"2022-09-25 22:30:00",254.95,paypal
701,740,"2023-07-20 02:22:00",83.94,tarjeta_regalo
702,741,"2023-04-13 23:49:00",179.93,transferencia
703,742,"2021-06-28 14:51:00",105.96,paypal
704,743,"2022-01-08 18:48:00",50.97,tarjeta_regalo
705,744,"2022-11-15 20:36:00",340.92,transferencia
706,745,"2023-01-26 05:13:00",217.94,transferencia
707,746,"2023-02-22 15:43:00",218.92,paypal
708,747,"2023-07-09 18:03:00",71.97,tarjeta_regalo
709,748,"2022-08-23 21:05:00",105.96,tarjeta_credito
710,749,"2021-10-27 10:18:00",164.95,tarjeta_regalo
711,750,"2021-07-24 00:35:00",143.95,tarjeta_regalo
712,751,"2022-02-16 08:46:00",85.96,paypal
713,752,"2023-01-26 00:05:00",519.92,transferencia
714,753,"2022-04-13 19:55:00",289.94,tarjeta_credito
715,754,"2022-04-20 07:18:00",93.95,tarjeta_regalo
716,755,"2023-04-19 07:53:00",1401.90,tarjeta_credito
717,756,"2022-10-15 08:15:00",233.96,transferencia
718,757,"2022-10-02 12:02:00",187.95,paypal
719,758,"2023-12-27 13:27:00",104.97,tarjeta_credito
720,759,"2023-08-23 23:05:00",1059.93,paypal
721,760,"2023-07-15 06:29:00",375.93,paypal
722,762,"2023-08-06 12:57:00",811.92,tarjeta_regalo
723,763,"2022-06-11 12:57:00",394.91,paypal
724,764,"2023-09-26 12:02:00",64.97,tarjeta_regalo
725,765,"2023-07-21 00:58:00",98.94,paypal
726,766,"2023-06-03 17:28:00",124.94,transferencia
727,767,"2022-10-23 23:46:00",157.92,transferencia
728,768,"2023-09-07 13:41:00",38.97,tarjeta_credito
729,769,"2023-12-19 23:48:00",69.98,tarjeta_credito
730,770,"2023-10-22 18:50:00",31.98,transferencia
731,771,"2023-02-23 09:41:00",306.90,transferencia
732,773,"2023-03-18 11:56:00",37.97,transferencia
733,774,"2023-06-29 06:35:00",199.92,paypal
734,775,"2023-06-02 01:59:00",339.95,tarjeta_credito
735,776,"2022-11-30 20:14:00",832.93,tarjeta_credito
736,777,"2023-08-11 04:09:00",184.94,tarjeta_credito
737,779,"2023-08-03 05:37:00",458.93,transferencia
738,780,"2023-01-28 12:28:00",458.91,tarjeta_credito
739,781,"2022-06-12 10:36:00",185.94,transferencia
740,782,"2022-12-21 08:30:00",313.91,transferencia
741,783,"2023-06-13 12:55:00",525.92,transferencia
742,784,"2023-09-20 17:18:00",46.97,tarjeta_credito
743,785,"2021-10-30 13:37:00",266.94,paypal
744,786,"2023-10-22 11:50:00",335.93,tarjeta_credito
745,787,"2022-04-30 02:16:00",42.98,tarjeta_regalo
746,788,"2023-11-19 00:02:00",164.94,tarjeta_regalo
747,789,"2023-04-26 04:34:00",184.90,paypal
748,790,"2022-10-20 05:11:00",639.90,transferencia
749,791,"2023-02-25 18:50:00",22.99,tarjeta_credito
750,792,"2023-03-25 20:32:00",288.93,paypal
751,793,"2023-11-06 13:25:00",697.91,transferencia
752,794,"2022-11-30 04:07:00",93.97,transferencia
753,795,"2022-04-25 23:12:00",319.98,tarjeta_regalo
754,796,"2022-07-18 20:32:00",384.91,transferencia
755,797,"2023-12-29 22:20:00",182.96,paypal
756,798,"2022-02-27 00:16:00",228.95,paypal
757,799,"2023-11-08 11:15:00",800.92,tarjeta_credito
758,801,"2023-03-10 02:45:00",399.96,tarjeta_credito
759,802,"2023-06-22 19:12:00",80.97,tarjeta_credito
760,803,"2023-08-08 22:36:00",985.93,paypal
761,805,"2023-02-01 04:32:00",744.91,paypal
762,806,"2023-08-04 23:07:00",248.91,paypal
763,807,"2022-04-29 08:16:00",9.99,paypal
764,808,"2022-09-26 19:10:00",198.95,tarjeta_regalo
765,809,"2022-12-05 05:18:00",63.97,transferencia
766,810,"2022-04-18 05:40:00",562.94,transferencia
767,811,"2023-12-14 01:34:00",509.95,tarjeta_credito
768,812,"2023-01-20 12:26:00",152.94,tarjeta_credito
769,813,"2022-12-21 14:13:00",288.93,transferencia
770,814,"2023-05-26 04:41:00",290.91,paypal
771,815,"2023-03-24 12:43:00",89.97,paypal
772,816,"2023-02-25 15:15:00",469.95,tarjeta_credito
773,817,"2022-06-13 15:50:00",98.95,paypal
774,818,"2023-09-30 02:34:00",310.95,tarjeta_credito
775,819,"2023-07-28 03:45:00",327.93,tarjeta_credito
776,820,"2022-09-13 19:06:00",522.93,tarjeta_credito
777,821,"2023-02-06 23:30:00",164.97,paypal
778,822,"2023-11-11 01:21:00",44.99,transferencia
779,823,"2023-05-10 13:00:00",79.98,paypal
780,824,"2023-08-30 05:52:00",285.93,paypal
781,825,"2023-12-12 16:21:00",1236.92,paypal
782,826,"2023-11-06 02:31:00",89.99,transferencia
783,827,"2023-11-15 22:00:00",112.95,tarjeta_regalo
784,828,"2023-07-17 09:04:00",54.98,transferencia
785,829,"2023-10-29 05:03:00",45.98,transferencia
786,830,"2023-01-07 04:54:00",299.98,transferencia
787,831,"2023-11-14 06:18:00",328.95,paypal
788,832,"2022-11-11 06:31:00",282.91,transferencia
789,833,"2023-06-14 06:00:00",141.93,tarjeta_credito
790,834,"2022-04-24 12:26:00",99.98,tarjeta_credito
791,835,"2023-06-12 19:04:00",44.97,tarjeta_regalo
792,836,"2023-02-20 22:13:00",89.98,paypal
793,837,"2022-02-15 03:17:00",539.97,tarjeta_credito
794,838,"2023-02-17 06:24:00",29.97,transferencia
795,839,"2023-09-05 22:15:00",239.97,paypal
796,840,"2022-03-13 15:16:00",212.97,paypal
797,841,"2023-06-09 22:18:00",189.98,tarjeta_credito
798,842,"2023-09-07 15:10:00",558.93,transferencia
799,843,"2023-01-10 18:23:00",280.92,tarjeta_regalo
800,844,"2023-08-31 08:57:00",164.94,paypal
801,845,"2022-10-20 07:44:00",119.95,tarjeta_regalo
802,846,"2023-11-13 11:29:00",259.98,tarjeta_credito
803,847,"2022-10-15 16:17:00",562.90,transferencia
804,848,"2023-10-17 14:26:00",136.93,tarjeta_regalo
805,849,"2022-05-27 20:46:00",61.98,tarjeta_credito
806,850,"2023-11-30 15:27:00",334.91,paypal
807,852,"2022-07-17 10:56:00",45.98,tarjeta_credito
808,853,"2023-01-07 23:45:00",120.95,paypal
809,854,"2023-07-28 00:00:00",494.95,paypal
810,855,"2023-09-08 03:44:00",449.94,tarjeta_regalo
811,856,"2023-03-02 12:36:00",110.97,tarjeta_regalo
812,857,"2022-07-10 06:34:00",195.96,tarjeta_credito
813,858,"2022-12-12 20:15:00",486.93,transferencia
814,859,"2023-08-13 21:36:00",1189.92,paypal
815,860,"2023-10-20 00:22:00",167.95,paypal
816,861,"2023-04-20 20:18:00",251.95,paypal
817,862,"2022-08-18 19:46:00",339.93,tarjeta_regalo
818,863,"2023-04-20 14:29:00",155.94,transferencia
819,864,"2023-09-13 04:17:00",296.95,paypal
820,865,"2023-06-13 08:30:00",268.92,tarjeta_regalo
821,867,"2023-07-31 19:46:00",343.92,transferencia
822,868,"2023-08-31 04:30:00",400.93,tarjeta_regalo
823,869,"2022-03-14 16:27:00",19.98,tarjeta_credito
824,870,"2023-10-29 15:21:00",169.98,tarjeta_credito
825,871,"2022-12-13 00:09:00",405.94,tarjeta_regalo
826,872,"2023-01-08 04:30:00",214.92,tarjeta_credito
827,873,"2022-08-25 19:09:00",58.97,paypal
828,874,"2023-11-17 22:53:00",35.98,transferencia
829,875,"2021-12-08 19:52:00",299.97,tarjeta_credito
830,876,"2023-08-26 04:07:00",730.89,tarjeta_credito
831,877,"2023-12-06 04:43:00",381.90,tarjeta_regalo
832,878,"2023-10-13 08:05:00",389.97,tarjeta_credito
833,879,"2022-11-18 15:44:00",1048.93,transferencia
834,880,"2023-02-14 17:24:00",308.92,tarjeta_credito
835,881,"2023-02-10 08:25:00",552.96,transferencia
836,882,"2023-02-19 02:49:00",327.93,tarjeta_credito
837,883,"2022-02-08 22:10:00",181.91,tarjeta_regalo
838,884,"2023-04-15 04:13:00",143.93,tarjeta_regalo
839,885,"2022-09-30 00:02:00",25.98,transferencia
840,886,"2023-12-23 16:27:00",53.97,paypal
841,887,"2023-03-08 14:50:00",63.97,tarjeta_regalo
842,888,"2022-11-12 16:27:00",448.93,transferencia
843,889,"2022-10-02 17:22:00",73.98,paypal
844,890,"2023-08-20 19:10:00",239.97,tarjeta_credito
845,891,"2023-07-04 15:40:00",134.97,tarjeta_credito
846,892,"2023-07-06 03:18:00",1249.92,transferencia
847,893,"2023-12-15 11:07:00",29.97,transferencia
848,894,"2023-04-15 06:54:00",79.98,tarjeta_regalo
849,895,"2022-12-21 08:30:00",559.94,tarjeta_regalo
850,896,"2023-03-06 11:17:00",18.99,tarjeta_regalo
851,897,"2023-12-30 00:59:00",9.99,tarjeta_credito
852,898,"2023-11-23 09:09:00",40.97,tarjeta_credito
853,899,"2023-07-20 17:19:00",260.90,paypal
854,900,"2023-08-01 17:13:00",321.90,transferencia
855,901,"2023-06-14 14:43:00",71.96,tarjeta_regalo
856,902,"2023-06-08 19:40:00",259.98,paypal
857,903,"2023-06-07 23:55:00",281.92,transferencia
858,904,"2023-08-15 10:35:00",139.99,tarjeta_regalo
859,905,"2021-11-05 04:44:00",159.97,transferencia
860,906,"2022-04-25 00:49:00",188.93,tarjeta_regalo
861,907,"2023-11-12 22:34:00",223.95,tarjeta_regalo
862,909,"2022-07-12 06:17:00",224.94,tarjeta_regalo
863,910,"2023-09-20 06:17:00",273.92,transferencia
864,911,"2023-07-08 09:49:00",294.94,tarjeta_credito
865,912,"2023-11-14 03:41:00",158.96,tarjeta_regalo
866,913,"2023-02-26 07:04:00",642.91,paypal
867,915,"2023-03-29 14:49:00",249.92,tarjeta_regalo
868,916,"2022-09-18 22:07:00",83.97,transferencia
869,917,"2022-07-29 02:01:00",328.95,tarjeta_regalo
870,918,"2022-07-30 01:41:00",83.97,tarjeta_regalo
871,919,"2023-03-22 01:21:00",36.99,paypal
872,920,"2022-05-03 17:02:00",665.92,paypal
873,921,"2023-11-18 14:18:00",294.94,tarjeta_regalo
874,922,"2023-02-07 13:02:00",189.96,paypal
875,923,"2023-10-19 02:56:00",53.97,tarjeta_regalo
876,924,"2023-08-22 05:36:00",389.97,transferencia
877,925,"2023-03-30 00:26:00",384.92,transferencia
878,926,"2022-05-31 22:30:00",16.99,tarjeta_credito
879,927,"2023-10-13 10:34:00",22.99,tarjeta_regalo
880,928,"2022-10-05 15:24:00",240.94,tarjeta_regalo
881,929,"2021-06-02 11:01:00",157.92,tarjeta_regalo
882,930,"2023-03-10 22:05:00",202.93,tarjeta_credito
883,931,"2023-03-23 22:28:00",329.95,tarjeta_credito
884,932,"2022-09-23 07:08:00",1049.94,tarjeta_credito
885,933,"2022-04-18 11:03:00",70.97,tarjeta_credito
886,934,"2022-05-03 08:18:00",65.97,transferencia
887,935,"2022-11-28 00:11:00",277.94,tarjeta_credito
888,936,"2023-08-07 23:39:00",77.97,paypal
889,937,"2022-04-25 13:27:00",155.93,transferencia
890,938,"2023-09-19 13:04:00",297.96,paypal
891,939,"2023-06-07 19:10:00",59.94,paypal
892,940,"2023-09-03 15:26:00",350.95,paypal
893,941,"2022-04-11 13:19:00",204.97,paypal
894,942,"2022-04-04 15:47:00",497.94,tarjeta_credito
895,943,"2022-08-25 05:43:00",39.99,tarjeta_credito
896,944,"2023-03-16 06:15:00",115.95,paypal
897,947,"2023-04-24 00:35:00",188.93,tarjeta_credito
898,948,"2023-04-23 11:39:00",894.91,paypal
899,949,"2023-06-16 02:06:00",259.97,tarjeta_credito
900,950,"2023-08-29 21:29:00",89.97,paypal
901,951,"2023-07-30 07:14:00",209.94,transferencia
902,952,"2023-12-02 10:30:00",655.93,tarjeta_regalo
903,953,"2021-10-06 16:01:00",139.99,paypal
904,954,"2022-08-20 14:42:00",354.91,transferencia
905,955,"2023-10-07 10:59:00",14.99,tarjeta_credito
906,956,"2023-07-26 14:31:00",130.95,tarjeta_credito
