linea_pedido_id,pedido_id,producto_id,cantidad,precio_unitario
1149,453,31,3,9.99
1150,454,27,3,17.99
1151,454,37,2,22.99
1152,454,46,3,27.99
1153,455,40,2,49.99
1154,455,38,2,18.99
1155,456,55,3,16.99
1156,457,63,1,17.99
1157,457,66,3,34.99
1158,458,51,2,32.99
1159,458,41,3,17.99
1160,458,41,2,17.99
1161,458,68,3,54.99
1162,459,50,3,39.99
1163,459,19,1,69.99
1164,459,50,2,39.99
1165,459,5,2,89.99
1166,460,13,3,139.99
1167,460,20,2,21.99
1168,460,63,3,17.99
1169,461,54,2,79.99
1170,461,48,2,17.99
1171,462,55,3,16.99
1172,463,67,2,12.99
1173,463,3,2,49.99
1174,464,55,2,16.99
1175,464,30,2,44.99
1176,465,23,3,22.99
1177,465,15,2,29.99
1178,466,55,1,16.99
1179,466,12,3,22.99
1180,466,66,1,34.99
1181,467,13,1,139.99
1182,467,38,3,18.99
1183,467,61,1,139.99
1184,467,47,2,14.99
1185,468,69,1,14.99
1186,468,34,2,19.99
1187,468,24,1,149.99
1188,468,10,2,149.99
1189,469,59,1,9.99
1190,469,4,1,24.99
1191,470,59,3,9.99
1192,470,10,2,149.99
1193,471,33,3,13.99
1194,471,64,2,21.99
1195,471,25,3,16.99
1196,471,27,1,17.99
1197,472,27,3,17.99
1198,472,52,2,24.99
1199,472,52,2,24.99
1200,473,17,3,36.99
1201,473,46,3,27.99
1202,474,23,2,22.99
1203,475,48,1,17.99
1204,475,58,2,12.99
1205,476,38,2,18.99
1206,477,48,3,17.99
1207,478,30,2,44.99
1208,478,3,1,49.99
1209,479,9,3,299.99
1210,479,5,3,89.99
1211,479,16,1,24.99
1212,479,52,2,24.99
1213,480,42,2,24.99
1214,481,15,1,29.99
1215,481,39,1,39.99
1216,482,20,3,21.99
1217,482,30,2,44.99
1218,482,39,1,39.99
1219,482,45,1,39.99
1220,483,52,2,24.99
1221,484,67,3,12.99
1222,485,34,2,19.99
1223,485,38,2,18.99
1224,485,64,1,21.99
1225,486,64,1,21.99
1226,486,65,1,9.99
1227,487,57,3,39.99
1228,488,12,1,22.99
1229,489,3,1,49.99
1230,489,7,3,27.99
1231,489,23,2,22.99
1232,490,56,3,15.99
1233,490,42,3,24.99
1234,490,10,3,149.99
1235,490,23,2,22.99
1236,491,23,2,22.99
1237,491,8,1,249.99
1238,492,15,1,29.99
1239,492,69,2,14.99
1240,492,64,3,21.99
1241,492,49,3,44.99
1242,493,55,2,16.99
1243,493,40,3,49.99
1244,493,54,3,79.99
1245,493,34,1,19.99
1246,494,8,2,249.99
1247,494,8,1,249.99
1248,494,9,2,299.99
1249,495,17,3,36.99
1250,495,4,1,24.99
1251,495,66,2,34.99
1252,495,33,2,13.99
1253,496,18,3,26.99
1254,496,7,2,27.99
1255,497,50,2,39.99
1256,497,24,1,149.99
1257,498,32,2,14.99
1258,498,44,3,34.99
1259,498,65,3,9.99
1260,498,2,3,39.99
1261,499,59,1,9.99
1262,500,31,2,9.99
1263,500,45,2,39.99
1264,500,16,3,24.99
1265,501,12,1,22.99
1266,501,67,2,12.99
1267,501,64,3,21.99
1268,502,40,2,49.99
1269,502,15,1,29.99
1270,503,23,2,22.99
1271,503,61,1,139.99
1272,503,42,1,24.99
1273,503,49,2,44.99
1274,504,54,3,79.99
1275,504,23,3,22.99
1276,504,10,1,149.99
1277,505,33,1,13.99
1278,506,45,3,39.99
1279,507,67,1,12.99
1280,507,69,2,14.99
1281,507,8,1,249.99
1282,507,16,1,24.99
1283,508,17,2,36.99
1284,508,10,2,149.99
1285,508,34,3,19.99
1286,509,15,2,29.99
1287,509,21,2,84.99
1288,509,60,1,179.99
1289,509,38,1,18.99
1290,510,69,2,14.99
1291,510,65,3,9.99
1292,510,48,3,17.99
1293,510,55,2,16.99
1294,511,1,3,129.99
1295,512,66,2,34.99
1296,512,56,1,15.99
1297,513,28,3,89.99
1298,514,50,1,39.99
1299,514,15,3,29.99
1300,514,27,2,17.99
1301,514,36,3,18.99
1302,515,56,1,15.99
1303,515,44,1,34.99
1304,515,53,2,22.99
1305,515,48,1,17.99
1306,516,52,3,24.99
1307,516,46,2,27.99
1308,516,59,1,9.99
1309,516,5,3,89.99
1310,517,10,2,149.99
1311,517,25,1,16.99
1312,517,35,1,12.99
1313,518,37,2,22.99
1314,518,22,2,89.99
1315,519,58,1,12.99
1316,519,49,2,44.99
1317,520,10,2,149.99
1318,520,1,2,129.99
1319,520,60,2,179.99
1320,521,5,2,89.99
1321,521,64,2,21.99
1322,521,69,3,14.99
1323,522,11,1,34.99
1324,522,41,1,17.99
1325,522,57,1,39.99
1326,522,26,2,159.99
1327,523,43,3,44.99
1328,523,63,3,17.99
1329,524,65,1,9.99
1330,525,25,3,16.99
1331,525,48,2,17.99
1332,525,61,2,139.99
1333,525,38,3,18.99
1334,526,38,1,18.99
1335,526,29,1,64.99
1336,526,68,3,54.99
1337,526,63,1,17.99
1338,527,38,2,18.99
1339,527,40,2,49.99
1340,527,63,3,17.99
1341,527,9,3,299.99
1342,528,8,2,249.99
1343,528,28,2,89.99
1344,528,39,3,39.99
1345,528,6,1,79.99
1346,529,48,1,17.99
1347,529,65,1,9.99
1348,529,35,2,12.99
1349,530,3,3,49.99
1350,530,53,3,22.99
1351,530,16,2,24.99
1352,531,64,3,21.99
1353,531,12,3,22.99
1354,531,53,1,22.99
1355,531,3,2,49.99
1356,532,62,3,9.99
1357,533,23,2,22.99
1358,533,69,1,14.99
1359,534,9,1,299.99
1360,534,11,3,34.99
1361,534,52,1,24.99
1362,534,60,2,179.99
1363,535,16,1,24.99
1364,535,33,2,13.99
1365,535,62,2,9.99
1366,536,16,1,24.99
1367,536,13,2,139.99
1368,537,44,2,34.99
1369,537,59,2,9.99
1370,537,39,3,39.99
1371,538,31,2,9.99
1372,538,68,3,54.99
1373,538,40,1,49.99
1374,539,11,3,34.99
1375,539,64,2,21.99
1376,539,14,1,99.99
1377,540,45,1,39.99
1378,540,3,2,49.99
1379,541,9,2,299.99
1380,541,25,1,16.99
1381,541,41,2,17.99
1382,542,27,1,17.99
1383,542,54,1,79.99
1384,542,13,3,139.99
1385,543,57,2,39.99
1386,543,68,2,54.99
1387,543,21,1,84.99
1388,544,58,2,12.99
1389,545,35,2,12.99
1390,545,42,1,24.99
1391,545,2,2,39.99
1392,546,26,1,159.99
1393,547,34,3,19.99
1394,548,35,3,12.99
1395,548,21,2,84.99
1396,548,9,3,299.99
1397,548,41,2,17.99
1398,549,26,1,159.99
1399,549,63,2,17.99
1400,550,44,3,34.99
1401,550,47,1,14.99
1402,550,3,2,49.99
1403,550,45,2,39.99
1404,551,33,3,13.99
1405,551,10,2,149.99
1406,551,32,2,14.99
1407,552,38,1,18.99
1408,553,56,3,15.99
1409,553,6,1,79.99
1410,553,26,3,159.99
1411,553,27,1,17.99
1412,554,49,3,44.99
1413,554,55,3,16.99
1414,554,43,1,44.99
1415,554,35,1,12.99
1416,555,50,1,39.99
1417,555,57,2,39.99
1418,556,37,1,22.99
1419,557,67,3,12.99
1420,557,60,2,179.99
1421,558,53,1,22.99
1422,558,21,1,84.99
1423,558,48,1,17.99
1424,558,23,2,22.99
1425,559,51,2,32.99
1426,560,68,3,54.99
1427,560,64,3,21.99
1428,560,51,2,32.99
1429,561,43,3,44.99
1430,561,10,3,149.99
1431,561,16,3,24.99
1432,562,36,3,18.99
1433,562,30,3,44.99
1434,563,40,2,49.99
1435,564,39,2,39.99
1436,564,25,2,16.99
1437,565,28,3,89.99
1438,565,10,1,149.99
1439,566,28,1,89.99
1440,566,68,3,54.99
1441,567,3,1,49.99
1442,567,41,2,17.99
1443,568,1,1,129.99
1444,568,25,3,16.99
1445,568,49,2,44.99
1446,568,4,2,24.99
1447,569,2,1,39.99
1448,569,42,1,24.99
1449,570,2,1,39.99
1450,570,26,3,159.99
1451,571,14,1,99.99
1452,571,45,2,39.99
1453,571,29,3,64.99
1454,572,12,2,22.99
1455,572,12,1,22.99
1456,573,32,3,14.99
1457,573,12,1,22.99
1458,574,61,1,139.99
1459,574,32,2,14.99
1460,574,57,1,39.99
1461,575,64,3,21.99
1462,575,37,1,22.99
1463,575,54,2,79.99
1464,575,59,1,9.99
1465,576,25,1,16.99
1466,577,3,2,49.99
1467,577,61,2,139.99
1468,577,27,1,17.99
1469,578,43,2,44.99
1470,579,34,2,19.99
1471,579,23,3,22.99
1472,579,66,3,34.99
1473,580,68,2,54.99
1474,581,66,2,34.99
1475,582,4,1,24.99
1476,582,64,2,21.99
1477,582,6,3,79.99
1478,582,19,1,69.99
1479,583,5,1,89.99
1480,583,60,1,179.99
1481,584,56,3,15.99
1482,584,38,2,18.99
1483,584,8,2,249.99
1484,584,4,3,24.99
1485,585,27,3,17.99
1486,586,32,3,14.99
1487,586,15,1,29.99
1488,586,64,2,21.99
1489,586,36,2,18.99
1490,587,20,1,21.99
1491,587,51,2,32.99
1492,588,17,3,36.99
1493,588,37,1,22.99
1494,589,43,3,44.99
1495,589,52,2,24.99
1496,589,52,3,24.99
1497,589,29,1,64.99
1498,590,28,3,89.99
1499,590,60,3,179.99
1500,590,50,1,39.99
1501,591,66,2,34.99
1502,592,27,3,17.99
1503,593,55,3,16.99
1504,593,40,3,49.99
1505,594,63,3,17.99
1506,594,47,3,14.99
1507,594,55,2,16.99
1508,594,66,3,34.99
1509,595,47,3,14.99
1510,595,24,3,149.99
1511,595,29,3,64.99
1512,596,7,3,27.99
1513,597,29,1,64.99
1514,598,64,3,21.99
1515,598,33,3,13.99
1516,599,10,1,149.99
1517,599,50,2,39.99
1518,599,31,2,9.99
1519,600,19,1,69.99
1520,601,56,2,15.99
1521,602,53,1,22.99
1522,603,22,1,89.99
1523,603,12,1,22.99
1524,603,31,2,9.99
1525,603,53,3,22.99
1526,604,32,2,14.99
1527,605,12,3,22.99
1528,605,34,2,19.99
1529,606,21,3,84.99
1530,606,43,2,44.99
1531,606,63,2,17.99
1532,606,54,2,79.99
1533,607,48,1,17.99
1534,607,52,1,24.99
1535,607,63,3,17.99
1536,607,33,3,13.99
1537,608,12,3,22.99
1538,609,29,1,64.99
1539,609,21,1,84.99
1540,609,2,2,39.99
1541,609,46,3,27.99
1542,610,64,3,21.99
1543,610,46,1,27.99
1544,610,22,3,89.99
1545,611,19,1,69.99
1546,611,64,1,21.99
1547,612,28,1,89.99
1548,612,31,1,9.99
1549,612,60,2,179.99
1550,612,34,2,19.99
1551,613,44,2,34.99
1552,613,7,1,27.99
1553,613,9,3,299.99
1554,613,39,2,39.99
1555,614,2,2,39.99
1556,614,13,3,139.99
1557,614,13,1,139.99
1558,614,54,3,79.99
1559,615,67,3,12.99
1560,615,5,2,89.99
1561,616,69,3,14.99
1562,616,41,1,17.99
1563,616,13,2,139.99
1564,617,4,1,24.99
1565,617,45,3,39.99
1566,618,32,1,14.99
1567,618,44,1,34.99
1568,618,60,3,179.99
1569,618,52,1,24.99
1570,619,37,2,22.99
1571,620,69,2,14.99
1572,620,51,1,32.99
1573,621,3,3,49.99
1574,621,48,2,17.99
1575,621,41,2,17.99
1576,622,54,2,79.99
1577,622,44,2,34.99
1578,623,24,2,149.99
1579,623,30,2,44.99
1580,624,30,2,44.99
1581,624,59,2,9.99
1582,625,13,3,139.99
1583,625,66,1,34.99
1584,626,58,1,12.99
1585,626,61,2,139.99
1586,626,3,2,49.99
1587,626,62,3,9.99
1588,627,58,2,12.99
1589,628,53,2,22.99
1590,629,23,2,22.99
1591,629,10,3,149.99
1592,629,41,2,17.99
1593,630,43,2,44.99
1594,630,28,2,89.99
1595,630,3,1,49.99
1596,631,8,1,249.99
1597,631,52,3,24.99
1598,631,12,3,22.99
1599,632,40,3,49.99
1600,633,60,2,179.99
1601,634,68,2,54.99
1602,634,26,3,159.99
1603,634,20,3,21.99
1604,635,6,1,79.99
1605,636,6,1,79.99
1606,636,59,2,9.99
1607,636,36,3,18.99
1608,637,23,2,22.99
1609,637,9,3,299.99
1610,637,29,3,64.99
1611,638,42,1,24.99
1612,638,22,2,89.99
1613,638,41,2,17.99
1614,639,24,2,149.99
1615,639,50,3,39.99
1616,639,33,2,13.99
1617,640,39,2,39.99
1618,640,40,3,49.99
1619,640,57,2,39.99
1620,641,50,1,39.99
1621,641,51,1,32.99
1622,641,29,3,64.99
1623,641,23,2,22.99
1624,642,27,3,17.99
1625,642,21,2,84.99
1626,642,11,2,34.99
1627,643,29,3,64.99
1628,643,52,3,24.99
1629,643,33,1,13.99
1630,644,49,3,44.99
1631,644,20,3,21.99
1632,644,7,1,27.99
1633,644,10,2,149.99
1634,645,60,3,179.99
1635,645,4,2,24.99
1636,646,51,3,32.99
1637,646,23,2,22.99
1638,646,35,1,12.99
1639,647,10,1,149.99
1640,647,48,2,17.99
1641,647,59,1,9.99
1642,648,11,2,34.99
1643,648,31,1,9.99
1644,648,13,2,139.99
1645,648,33,2,13.99
1646,649,47,1,14.99
1647,649,66,1,34.99
1648,649,67,1,12.99
1649,650,51,2,32.99
1650,650,16,3,24.99
1651,651,28,1,89.99
1652,651,63,3,17.99
1653,652,22,2,89.99
1654,652,2,1,39.99
1655,652,40,3,49.99
1656,653,65,1,9.99
1657,653,7,3,27.99
1658,653,21,3,84.99
1659,654,39,3,39.99
1660,654,4,2,24.99
1661,655,13,3,139.99
1662,656,2,3,39.99
1663,657,26,3,159.99
1664,657,38,2,18.99
1665,657,3,2,49.99
1666,658,15,3,29.99
1667,658,6,1,79.99
1668,659,46,1,27.99
1669,659,56,2,15.99
1670,659,20,3,21.99
1671,660,24,3,149.99
1672,660,30,2,44.99
1673,661,61,1,139.99
1674,661,9,1,299.99
1675,661,25,2,16.99
1676,662,37,2,22.99
1677,662,7,3,27.99
1678,662,4,2,24.99
1679,663,40,1,49.99
1680,664,68,3,54.99
1681,664,46,2,27.99
1682,664,59,2,9.99
1683,665,9,3,299.99
1684,665,32,3,14.99
1685,665,30,1,44.99
1686,665,67,1,12.99
1687,666,28,3,89.99
1688,666,34,1,19.99
1689,666,49,3,44.99
1690,666,66,1,34.99
1691,667,14,2,99.99
1692,668,36,3,18.99
1693,668,17,3,36.99
1694,668,4,2,24.99
1695,668,50,2,39.99
1696,669,67,1,12.99
1697,670,60,2,179.99
1698,670,53,2,22.99
1699,670,46,1,27.99
1700,671,32,1,14.99
1701,671,59,2,9.99
1702,671,61,3,139.99
1703,672,5,2,89.99
1704,672,42,1,24.99
1705,673,18,2,26.99
1706,673,9,2,299.99
1707,674,12,3,22.99
1708,674,29,3,64.99
1709,674,16,1,24.99
1710,675,53,3,22.99
1711,675,39,3,39.99
1712,675,48,3,17.99
1713,676,67,3,12.99
1714,676,68,2,54.99
1715,677,58,1,12.99
1716,677,27,2,17.99
1717,677,56,3,15.99
1718,678,28,3,89.99
1719,679,66,2,34.99
1720,680,32,2,14.99
1721,680,26,1,159.99
1722,680,64,3,21.99
1723,681,25,1,16.99
1724,682,42,3,24.99
1725,682,44,2,34.99
1726,683,20,2,21.99
1727,683,19,1,69.99
1728,683,30,1,44.99
1729,684,62,3,9.99
1730,684,34,3,19.99
1731,684,5,2,89.99
1732,684,59,2,9.99
1733,685,45,2,39.99
1734,685,26,3,159.99
1735,685,26,1,159.99
1736,686,60,1,179.99
1737,687,16,3,24.99
1738,688,21,2,84.99
1739,688,19,1,69.99
1740,688,22,2,89.99
1741,689,56,3,15.99
1742,689,66,1,34.99
1743,690,35,1,12.99
1744,691,42,1,24.99
1745,692,61,2,139.99
1746,692,62,3,9.99
1747,692,2,1,39.99
1748,692,33,2,13.99
1749,693,34,2,19.99
1750,693,34,1,19.99
1751,693,61,2,139.99
1752,694,44,2,34.99
1753,694,66,1,34.99
1754,694,27,3,17.99
1755,694,55,2,16.99
1756,695,9,2,299.99
1757,695,26,3,159.99
1758,696,15,2,29.99
1759,696,38,3,18.99
1760,696,34,3,19.99
1761,696,13,1,139.99
1762,697,1,2,129.99
1763,697,61,2,139.99
1764,698,35,3,12.99
1765,698,29,3,64.99
1766,698,20,1,21.99
1767,698,41,1,17.99
1768,699,1,1,129.99
1769,700,3,3,49.99
1770,700,17,2,36.99
1771,701,68,1,54.99
1772,701,24,2,149.99
1773,701,45,2,39.99
1774,702,62,1,9.99
1775,702,11,1,34.99
1776,702,68,1,54.99
1777,702,7,2,27.99
1778,703,20,3,21.99
1779,703,68,3,54.99
1780,703,65,3,9.99
1781,703,64,2,21.99
1782,704,69,2,14.99
1783,705,58,2,12.99
1784,705,2,2,39.99
1785,705,55,1,16.99
1786,706,24,1,149.99
1787,706,67,1,12.99
1788,706,14,2,99.99
1789,706,12,3,22.99
1790,707,61,3,139.99
1791,707,38,1,18.99
1792,707,30,2,44.99
1793,707,14,2,99.99
1794,708,47,2,14.99
1795,708,55,1,16.99
1796,708,4,2,24.99
1797,708,57,3,39.99
1798,709,64,3,21.99
1799,709,46,2,27.99
1800,709,12,3,22.99
1801,709,24,3,149.99
1802,710,24,1,149.99
1803,710,10,1,149.99
1804,711,40,1,49.99
1805,711,58,3,12.99
1806,712,31,1,9.99
1807,712,12,2,22.99
1808,713,23,1,22.99
1809,713,39,3,39.99
1810,713,59,2,9.99
1811,713,68,2,54.99
1812,714,7,2,27.99
1813,714,42,1,24.99
1814,714,33,2,13.99
1815,715,51,3,32.99
1816,715,14,3,99.99
1817,715,69,1,14.99
1818,715,13,1,139.99
1819,716,28,2,89.99
1820,716,63,1,17.99
1821,716,31,2,9.99
1822,716,13,2,139.99
1823,717,8,3,249.99
1824,717,27,3,17.99
1825,718,37,2,22.99
1826,719,14,2,99.99
1827,720,15,2,29.99
1828,721,61,1,139.99
1829,722,52,2,24.99
1830,722,3,1,49.99
1831,722,6,3,79.99
1832,723,50,3,39.99
1833,723,32,2,14.99
1834,723,25,1,16.99
1835,724,3,1,49.99
1836,724,18,1,26.99
1837,725,20,3,21.99
1838,726,66,3,34.99
1839,726,34,3,19.99
1840,726,38,2,18.99
1841,727,38,2,18.99
1842,728,51,2,32.99
1843,728,48,3,17.99
1844,728,24,2,149.99
1845,729,55,2,16.99
1846,729,25,1,16.99
1847,730,11,2,34.99
1848,731,46,1,27.99
1849,731,50,1,39.99
1850,731,50,1,39.99
1851,732,35,3,12.99
1852,732,30,1,44.99
1853,732,49,3,44.99
1854,732,39,3,39.99
1855,733,27,1,17.99
1856,733,4,1,24.99
1857,734,37,1,22.99
1858,734,13,2,139.99
1859,734,59,3,9.99
1860,734,21,1,84.99
1861,735,19,2,69.99
1862,735,10,3,149.99
1863,736,49,3,44.99
1864,736,46,2,27.99
1865,736,15,3,29.99
1866,736,69,3,14.99
1867,737,33,1,13.99
1868,738,6,3,79.99
1869,739,68,3,54.99
1870,739,30,2,44.99
1871,740,35,3,12.99
1872,740,65,1,9.99
1873,740,16,1,24.99
1874,740,62,1,9.99
1875,741,50,1,39.99
1876,741,27,3,17.99
1877,741,56,1,15.99
1878,741,66,2,34.99
1879,742,58,2,12.99
1880,742,43,1,44.99
1881,742,11,1,34.99
1882,743,55,2,16.99
1883,743,55,1,16.99
1884,744,13,1,139.99
1885,744,17,3,36.99
1886,744,66,2,34.99
1887,744,59,2,9.99
1888,745,66,3,34.99
1889,745,43,2,44.99
1890,745,23,1,22.99
1891,746,50,3,39.99
1892,746,69,2,14.99
1893,746,38,1,18.99
1894,746,16,2,24.99
1895,747,64,1,21.99
1896,747,16,2,24.99
1897,748,4,1,24.99
1898,748,18,3,26.99
1899,749,62,2,9.99
1900,749,29,1,64.99
1901,749,57,2,39.99
1902,750,49,2,44.99
1903,750,48,3,17.99
1904,751,16,1,24.99
1905,751,55,1,16.99
1906,751,64,2,21.99
1907,752,62,3,9.99
1908,752,13,2,139.99
1909,752,19,3,69.99
1910,753,42,2,24.99
1911,753,22,1,89.99
1912,753,40,3,49.99
1913,754,36,2,18.99
1914,754,53,2,22.99
1915,754,62,1,9.99
1916,755,33,3,13.99
1917,755,9,3,299.99
1918,755,10,3,149.99
1919,755,31,1,9.99
1920,756,24,1,149.99
1921,756,7,3,27.99
1922,757,68,1,54.99
1923,757,39,3,39.99
1924,757,67,1,12.99
1925,758,2,2,39.99
1926,758,16,1,24.99
1927,759,45,2,39.99
1928,759,9,3,299.99
1929,759,39,2,39.99
1930,760,33,2,13.99
1931,760,67,2,12.99
1932,760,10,2,149.99
1933,760,64,1,21.99
1934,761,67,2,12.99
1935,761,20,1,21.99
1936,761,43,3,44.99
1937,761,8,1,249.99
1938,762,22,3,89.99
1939,762,33,3,13.99
1940,762,8,2,249.99
1941,763,56,2,15.99
1942,763,52,3,24.99
1943,763,63,1,17.99
1944,763,28,3,89.99
1945,764,43,1,44.99
1946,764,31,2,9.99
1947,765,27,1,17.99
1948,765,25,3,16.99
1949,765,32,2,14.99
1950,766,36,2,18.99
1951,766,51,1,32.99
1952,766,27,3,17.99
1953,767,4,2,24.99
1954,767,41,3,17.99
1955,767,48,3,17.99
1956,768,35,3,12.99
1957,769,66,2,34.99
1958,770,58,1,12.99
1959,770,38,1,18.99
1960,771,52,1,24.99
1961,771,64,3,21.99
1962,771,64,3,21.99
1963,771,3,3,49.99
1964,772,34,2,19.99
1965,772,7,3,27.99
1966,773,65,1,9.99
1967,773,33,2,13.99
1968,774,55,2,16.99
1969,774,23,2,22.99
1970,774,11,3,34.99
1971,774,69,1,14.99
1972,775,11,2,34.99
1973,775,5,3,89.99
1974,776,53,1,22.99
1975,776,65,2,9.99
1976,776,60,3,179.99
1977,776,8,1,249.99
1978,777,40,1,49.99
1979,777,43,1,44.99
1980,777,31,2,9.99
1981,777,66,2,34.99
1982,778,10,2,149.99
1983,778,22,2,89.99
1984,779,6,3,79.99
1985,779,23,3,22.99
1986,779,24,1,149.99
1987,780,37,3,22.99
1988,780,44,2,34.99
1989,780,19,2,69.99
1990,780,28,2,89.99
1991,781,63,1,17.99
1992,781,57,3,39.99
1993,781,37,1,22.99
1994,781,42,1,24.99
1995,782,53,3,22.99
1996,782,36,3,18.99
1997,782,7,1,27.99
1998,782,6,2,79.99
1999,783,7,2,27.99
2000,783,61,2,139.99
2001,783,54,2,79.99
2002,783,69,2,14.99
2003,784,47,2,14.99
2004,784,55,1,16.99
2005,785,26,1,159.99
2006,785,36,2,18.99
2007,785,37,3,22.99
2008,786,23,1,22.99
2009,786,6,3,79.99
2010,786,37,2,22.99
2011,786,18,1,26.99
2012,787,34,1,19.99
2013,787,23,1,22.99
2014,788,59,3,9.99
2015,788,49,3,44.99
2016,789,32,2,14.99
2017,789,65,3,9.99
2018,789,52,2,24.99
2019,789,52,3,24.99
2020,790,29,3,64.99
2021,790,24,2,149.99
2022,790,40,2,49.99
2023,790,69,3,14.99
2024,791,12,1,22.99
2025,792,17,2,36.99
2026,792,3,2,49.99
2027,792,45,2,39.99
2028,792,66,1,34.99
2029,793,60,2,179.99
2030,793,44,3,34.99
2031,793,19,3,69.99
2032,793,37,1,22.99
2033,794,2,1,39.99
2034,794,18,2,26.99
2035,795,26,2,159.99
2036,796,64,2,21.99
2037,796,22,3,89.99
2038,796,41,3,17.99
2039,796,25,1,16.99
2040,797,48,1,17.99
2041,797,68,3,54.99
2042,798,6,2,79.99
2043,798,37,3,22.99
2044,799,13,2,139.99
2045,799,66,1,34.99
2046,799,24,3,149.99
2047,799,63,2,17.99
2048,800,60,2,179.99
2049,800,14,1,99.99
2050,800,69,1,14.99
2051,801,1,2,129.99
2052,801,19,2,69.99
2053,802,18,3,26.99
2054,803,37,3,22.99
2055,803,55,1,16.99
2056,803,9,3,299.99
2057,804,22,1,89.99
2058,804,44,3,34.99
2059,805,44,2,34.99
2060,805,26,3,159.99
2061,805,28,1,89.99
2062,805,11,3,34.99
2063,806,40,3,49.99
2064,806,31,3,9.99
2065,806,12,3,22.99
2066,807,31,1,9.99
2067,808,37,3,22.99
2068,808,29,2,64.99
2069,809,37,2,22.99
2070,809,27,1,17.99
2071,810,8,1,249.99
2072,810,54,3,79.99
2073,810,50,1,39.99
2074,810,51,1,32.99
2075,811,40,3,49.99
2076,811,60,2,179.99
2077,812,46,3,27.99
2078,812,37,3,22.99
2079,813,33,3,13.99
2080,813,19,1,69.99
2081,813,54,2,79.99
2082,813,25,1,16.99
2083,814,64,3,21.99
2084,814,45,1,39.99
2085,814,68,2,54.99
2086,814,52,3,24.99
2087,815,7,1,27.99
2088,815,66,1,34.99
2089,815,18,1,26.99
2090,816,13,3,139.99
2091,816,66,1,34.99
2092,816,32,1,14.99
2093,817,18,2,26.99
2094,817,52,1,24.99
2095,817,59,2,9.99
2096,818,21,3,84.99
2097,818,7,2,27.99
2098,819,33,2,13.99
2099,819,57,3,39.99
2100,819,28,2,89.99
2101,820,23,3,22.99
2102,820,60,2,179.99
2103,820,33,1,13.99
2104,820,6,1,79.99
2105,821,68,3,54.99
2106,822,30,1,44.99
2107,823,2,2,39.99
2108,824,38,1,18.99
2109,824,14,2,99.99
2110,824,62,3,9.99
2111,824,17,1,36.99
2112,825,61,3,139.99
2113,825,8,3,249.99
2114,825,18,1,26.99
2115,825,50,1,39.99
2116,826,22,1,89.99
2117,827,64,2,21.99
2118,827,23,3,22.99
2119,828,42,1,24.99
2120,828,15,1,29.99
2121,829,53,2,22.99
2122,830,10,2,149.99
2123,831,53,3,22.99
2124,831,1,2,129.99
2125,832,33,2,13.99
2126,832,47,1,14.99
2127,832,45,3,39.99
2128,832,2,3,39.99
2129,833,23,3,22.99
2130,833,25,3,16.99
2131,833,64,1,21.99
2132,834,3,2,49.99
2133,835,69,3,14.99
2134,836,43,2,44.99
2135,837,60,3,179.99
2136,838,31,3,9.99
2137,839,54,3,79.99
2138,840,35,1,12.99
2139,840,14,2,99.99
2140,841,14,1,99.99
2141,841,22,1,89.99
2142,842,24,3,149.99
2143,842,37,3,22.99
2144,842,2,1,39.99
2145,843,33,3,13.99
2146,843,67,3,12.99
2147,843,14,2,99.99
2148,844,39,3,39.99
2149,844,32,3,14.99
2150,845,2,1,39.99
2151,845,3,1,49.99
2152,845,31,3,9.99
2153,846,1,2,129.99
2154,847,1,2,129.99
2155,847,53,3,22.99
2156,847,27,3,17.99
2157,847,22,2,89.99
2158,848,64,3,21.99
2159,848,55,1,16.99
2160,848,48,3,17.99
2161,849,43,1,44.99
2162,849,25,1,16.99
2163,850,47,3,14.99
2164,850,14,2,99.99
2165,850,52,2,24.99
2166,850,34,2,19.99
2167,851,66,3,34.99
2168,852,53,2,22.99
2169,853,36,1,18.99
2170,853,7,2,27.99
2171,853,12,2,22.99
2172,854,31,1,9.99
2173,854,13,3,139.99
2174,854,29,1,64.99
2175,855,34,3,19.99
2176,855,1,3,129.99
2177,856,17,3,36.99
2178,857,51,2,32.99
2179,857,29,2,64.99
2180,858,25,1,16.99
2181,858,28,3,89.99
2182,858,19,1,69.99
2183,858,29,2,64.99
2184,859,42,2,24.99
2185,859,28,2,89.99
2186,859,9,2,299.99
2187,859,60,2,179.99
2188,860,17,2,36.99
2189,860,33,1,13.99
2190,860,50,2,39.99
2191,861,67,1,12.99
2192,861,13,1,139.99
2193,861,51,3,32.99
2194,862,52,1,24.99
2195,862,69,3,14.99
2196,862,22,3,89.99
2197,863,45,2,39.99
2198,863,62,2,9.99
2199,863,7,2,27.99
2200,864,11,1,34.99
2201,864,54,3,79.99
2202,864,20,1,21.99
2203,865,59,1,9.99
2204,865,65,3,9.99
2205,865,19,3,69.99
2206,865,38,1,18.99
2207,866,56,1,15.99
2208,866,2,1,39.99
2209,866,8,3,249.99
2210,867,48,3,17.99
2211,867,1,2,129.99
2212,867,65,3,9.99
2213,868,63,1,17.99
2214,868,5,3,89.99
2215,868,2,2,39.99
2216,868,51,1,32.99
2217,869,59,2,9.99
2218,870,54,1,79.99
2219,870,5,1,89.99
2220,871,21,2,84.99
2221,871,5,2,89.99
2222,871,46,2,27.99
